date,lat,lon,rainfall
2003-10-15,19.125,72.875,0.0
2003-10-15,19.375,72.625,
2003-10-15,19.375,72.875,0.0
2003-10-16,19.125,72.625,
2003-10-16,19.125,72.875,0.0
2003-10-16,19.375,72.625,
2003-10-16,19.375,72.875,0.0
2003-10-17,19.125,72.625,
2003-10-17,19.125,72.875,0.0
2003-10-17,19.375,72.625,
2003-10-17,19.375,72.875,0.0
2003-10-18,19.125,72.625,
2003-10-18,19.125,72.875,0.0
2003-10-18,19.375,72.625,
2003-10-18,19.375,72.875,0.0
2003-10-19,19.125,72.625,
2003-10-19,19.125,72.875,0.0
2003-10-19,19.375,72.625,
2003-10-19,19.375,72.875,0.0
2003-10-20,19.125,72.625,
2003-10-20,19.125,72.875,0.0
2003-10-20,19.375,72.625,
2003-10-20,19.375,72.875,0.0
2003-10-21,19.125,72.625,
2003-10-21,19.125,72.875,0.0
2003-10-21,19.375,72.625,
2003-10-21,19.375,72.875,0.0
2003-10-22,19.125,72.625,
2003-10-22,19.125,72.875,0.0
2003-10-22,19.375,72.625,
2003-10-22,19.375,72.875,0.0
2003-10-23,19.125,72.625,
2003-10-23,19.125,72.875,0.0
2003-10-23,19.375,72.625,
2003-10-23,19.375,72.875,0.0
2003-10-24,19.125,72.625,
2003-10-24,19.125,72.875,0.0
2003-10-24,19.375,72.625,
2003-10-24,19.375,72.875,0.0
2003-10-25,19.125,72.625,
2003-10-25,19.125,72.875,0.0
2003-10-25,19.375,72.625,
2003-10-25,19.375,72.875,0.0
2003-10-26,19.125,72.625,
2003-10-26,19.125,72.875,0.0
2003-10-26,19.375,72.625,
2003-10-26,19.375,72.875,0.0
2003-10-27,19.125,72.625,
2003-10-27,19.125,72.875,0.0
2003-10-27,19.375,72.625,
2003-10-27,19.375,72.875,0.0
2003-10-28,19.125,72.625,
2003-10-28,19.125,72.875,0.0
2003-10-28,19.375,72.625,
2003-10-28,19.375,72.875,0.0
2003-10-29,19.125,72.625,
2003-10-29,19.125,72.875,0.0
2003-10-29,19.375,72.625,
2003-10-29,19.375,72.875,0.0
2003-10-30,19.125,72.625,
2003-10-30,19.125,72.875,0.0
2003-10-30,19.375,72.625,
2003-10-30,19.375,72.875,0.0
2003-10-31,19.125,72.625,
2003-10-31,19.125,72.875,0.0
2003-10-31,19.375,72.625,
2003-10-31,19.375,72.875,0.0
2003-11-01,19.125,72.625,
2003-11-01,19.125,72.875,0.0
2003-11-01,19.375,72.625,
2003-11-01,19.375,72.875,0.0
2003-11-02,19.125,72.625,
2003-11-02,19.125,72.875,0.0
2003-11-02,19.375,72.625,
2003-11-02,19.375,72.875,0.0
2003-11-03,19.125,72.625,
2003-11-03,19.125,72.875,0.0
2003-11-03,19.375,72.625,
2003-11-03,19.375,72.875,0.0
2003-11-04,19.125,72.625,
2003-11-04,19.125,72.875,0.0
2003-11-04,19.375,72.625,
2003-11-04,19.375,72.875,0.0
2003-11-05,19.125,72.625,
2003-11-05,19.125,72.875,0.0
2003-11-05,19.375,72.625,
2003-11-05,19.375,72.875,0.0
2003-11-06,19.125,72.625,
2003-11-06,19.125,72.875,0.0
2003-11-06,19.375,72.625,
2003-11-06,19.375,72.875,0.0
2003-11-07,19.125,72.625,
2003-11-07,19.125,72.875,0.0
2003-11-07,19.375,72.625,
2003-11-07,19.375,72.875,0.0
2003-11-08,19.125,72.625,
2003-11-08,19.125,72.875,0.0
2003-11-08,19.375,72.625,
2003-11-08,19.375,72.875,0.0
2003-11-09,19.125,72.625,
2003-11-09,19.125,72.875,0.0
2003-11-09,19.375,72.625,
2003-11-09,19.375,72.875,0.0
2003-11-10,19.125,72.625,
2003-11-10,19.125,72.875,0.0
2003-11-10,19.375,72.625,
2003-11-10,19.375,72.875,0.0
2003-11-11,19.125,72.625,
2003-11-11,19.125,72.875,0.0
2003-11-11,19.375,72.625,
2003-11-11,19.375,72.875,0.0
2003-11-12,19.125,72.625,
2003-11-12,19.125,72.875,0.0
2003-11-12,19.375,72.625,
2003-11-12,19.375,72.875,0.0
2003-11-13,19.125,72.625,
2003-11-13,19.125,72.875,0.0
2003-11-13,19.375,72.625,
2003-11-13,19.375,72.875,0.0
2003-11-14,19.125,72.625,
2003-11-14,19.125,72.875,0.0
2003-11-14,19.375,72.625,
2003-11-14,19.375,72.875,0.0
